[MLP]   svm_data_20260507_133636.csv                       24741샘플
[MLP] CSV 로드  →  총 24741샘플
[MLP] 로드 완료 | 전체: 24741개  (배경: 12371, 사람: 12370)
[MLP] 특징 모드: ESP32 (21개)
[MLP] 학습: 19792개 (80%)  검증: 4949개 (20%)  [비율고정: 유지 | 분리시드: 42]
[MLP] 스케일러: StandardScaler (z-score)
[MLP] ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
[MLP]  디바이스: cpu
[MLP]  구조: 21 → 128 → 64 → 32 → 2
[MLP]  에폭: 1500  배치: 256  LR: 2.00e-03  Dropout: 0.2
[MLP]  Early Stop: 비활성화
[MLP]  LR 스케줄러: patience=50  factor=0.5  min_lr=1e-6
[MLP]  검증 비율: 20%  분리 비율고정: 유지  분리 시드: 42
[MLP]  스케일러: StandardScaler  특징 모드: ESP32
[MLP]  사용 특징 (21개): SPECTRAL_ROLLOFF, SPECTRAL_BANDWIDTH, PEAK_COUNT, MID_RATIO, LOW_TO_HIGH_RATIO, SECOND_PEAK_FREQ, KURTOSIS, CENTROID, PEAK_FREQ, LOW_RATIO, RMS, AVG_ENERGY, PEAK_ENERGY, ENERGY_VARIANCE, PEAK_TO_AVG_E, HIGH_RATIO, PEAK1_TO_PEAK2_RATIO, SKEWNESS, DC_RATIO, DELTA_PEAK_FREQ, SPECTRAL_FLATNESS
[MLP] ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
  에폭   1/1500 | 손실: 0.6020 | 학습: 66.9% | 검증: 65.2% | lr: 2.00e-03 | 0.2s ★
  에폭 644/1500 | 손실: 0.2525 | 학습: 95.2% | 검증: 86.7% | lr: 2.00e-03 | 0.2s
  에폭 645/1500 | 손실: 0.2530 | 학습: 94.9% | 검증: 86.9% | lr: 2.00e-03 | 0.2s
  에폭 646/1500 | 손실: 0.2458 | 학습: 95.1% | 검증: 86.5% | lr: 2.00e-03 | 0.2s
  에폭 647/1500 | 손실: 0.2546 | 학습: 95.0% | 검증: 86.7% | lr: 2.00e-03 | 0.2s
  에폭 648/1500 | 손실: 0.2509 | 학습: 95.2% | 검증: 86.8% | lr: 2.00e-03 | 0.3s
  에폭 649/1500 | 손실: 0.2456 | 학습: 95.2% | 검증: 86.9% | lr: 2.00e-03 | 0.2s
  에폭 650/1500 | 손실: 0.2478 | 학습: 94.7% | 검증: 86.6% | lr: 2.00e-03 | 0.2s
  에폭 651/1500 | 손실: 0.2439 | 학습: 94.8% | 검증: 86.1% | lr: 2.00e-03 | 0.2s
  에폭 652/1500 | 손실: 0.2421 | 학습: 95.2% | 검증: 86.5% | lr: 2.00e-03 | 0.2s
  에폭 653/1500 | 손실: 0.2462 | 학습: 95.0% | 검증: 86.6% | lr: 2.00e-03 | 0.3s
  에폭 654/1500 | 손실: 0.2422 | 학습: 95.2% | 검증: 86.8% | lr: 2.00e-03 | 0.2s
  에폭 655/1500 | 손실: 0.2524 | 학습: 95.1% | 검증: 86.3% | lr: 2.00e-03 | 0.2s
  에폭 656/1500 | 손실: 0.2443 | 학습: 95.1% | 검증: 86.8% | lr: 2.00e-03 | 0.2s
  에폭 657/1500 | 손실: 0.2431 | 학습: 94.9% | 검증: 86.3% | lr: 2.00e-03 | 0.2s
  에폭 658/1500 | 손실: 0.2395 | 학습: 95.0% | 검증: 86.9% | lr: 2.00e-03 | 0.2s
  에폭 659/1500 | 손실: 0.2498 | 학습: 94.8% | 검증: 86.3% | lr: 2.00e-03 | 0.3s
  에폭 660/1500 | 손실: 0.2465 | 학습: 95.2% | 검증: 86.5% | lr: 2.00e-03 | 0.3s
  에폭 661/1500 | 손실: 0.2430 | 학습: 94.8% | 검증: 85.8% | lr: 2.00e-03 | 0.3s
  에폭 662/1500 | 손실: 0.2467 | 학습: 95.0% | 검증: 86.4% | lr: 2.00e-03 | 0.3s
  에폭 663/1500 | 손실: 0.2446 | 학습: 95.5% | 검증: 87.0% | lr: 2.00e-03 | 0.3s
  에폭 664/1500 | 손실: 0.2485 | 학습: 95.1% | 검증: 86.6% | lr: 2.00e-03 | 0.3s
  에폭 665/1500 | 손실: 0.2522 | 학습: 95.2% | 검증: 87.0% | lr: 2.00e-03 | 0.2s
  에폭 666/1500 | 손실: 0.2505 | 학습: 95.3% | 검증: 86.3% | lr: 2.00e-03 | 0.3s
  에폭 667/1500 | 손실: 0.2466 | 학습: 95.3% | 검증: 86.9% | lr: 2.00e-03 | 0.3s
  에폭 668/1500 | 손실: 0.2494 | 학습: 95.0% | 검증: 86.7% | lr: 2.00e-03 | 0.3s
  에폭 669/1500 | 손실: 0.2434 | 학습: 95.0% | 검증: 87.1% | lr: 2.00e-03 | 0.2s
  에폭 670/1500 | 손실: 0.2432 | 학습: 95.2% | 검증: 87.0% | lr: 2.00e-03 | 0.3s
  에폭 671/1500 | 손실: 0.2442 | 학습: 95.2% | 검증: 87.2% | lr: 2.00e-03 | 0.2s
  에폭 672/1500 | 손실: 0.2492 | 학습: 95.2% | 검증: 86.8% | lr: 2.00e-03 | 0.2s
  에폭 673/1500 | 손실: 0.2497 | 학습: 95.1% | 검증: 86.9% | lr: 2.00e-03 | 0.2s
  에폭 674/1500 | 손실: 0.2403 | 학습: 94.5% | 검증: 86.7% | lr: 2.00e-03 | 0.2s
  에폭 675/1500 | 손실: 0.2451 | 학습: 95.4% | 검증: 87.2% | lr: 2.00e-03 | 0.3s
  에폭 676/1500 | 손실: 0.2472 | 학습: 95.1% | 검증: 86.6% | lr: 2.00e-03 | 0.2s
  에폭 677/1500 | 손실: 0.2466 | 학습: 95.2% | 검증: 86.8% | lr: 2.00e-03 | 0.2s
  에폭 678/1500 | 손실: 0.2514 | 학습: 94.9% | 검증: 86.3% | lr: 2.00e-03 | 0.3s
  에폭 679/1500 | 손실: 0.2525 | 학습: 95.2% | 검증: 86.7% | lr: 2.00e-03 | 0.2s
  에폭 680/1500 | 손실: 0.2479 | 학습: 95.4% | 검증: 86.9% | lr: 2.00e-03 | 0.3s
  에폭 681/1500 | 손실: 0.2480 | 학습: 95.2% | 검증: 87.0% | lr: 2.00e-03 | 0.2s
  에폭 682/1500 | 손실: 0.2447 | 학습: 95.4% | 검증: 86.9% | lr: 2.00e-03 | 0.2s
  에폭 683/1500 | 손실: 0.2470 | 학습: 95.3% | 검증: 87.0% | lr: 2.00e-03 | 0.2s
  에폭 684/1500 | 손실: 0.2573 | 학습: 95.1% | 검증: 86.8% | lr: 2.00e-03 | 0.2s
  에폭 685/1500 | 손실: 0.2481 | 학습: 95.0% | 검증: 87.0% | lr: 2.00e-03 | 0.2s
  에폭 686/1500 | 손실: 0.2455 | 학습: 95.4% | 검증: 86.7% | lr: 2.00e-03 | 0.3s
  에폭 687/1500 | 손실: 0.2483 | 학습: 95.4% | 검증: 87.1% | lr: 2.00e-03 | 0.2s
  에폭 688/1500 | 손실: 0.2469 | 학습: 95.3% | 검증: 86.7% | lr: 2.00e-03 | 0.2s
  에폭 689/1500 | 손실: 0.2518 | 학습: 95.3% | 검증: 87.0% | lr: 2.00e-03 | 0.2s
  에폭 690/1500 | 손실: 0.2439 | 학습: 95.3% | 검증: 86.6% | lr: 2.00e-03 | 0.2s
  에폭 691/1500 | 손실: 0.2480 | 학습: 95.1% | 검증: 86.3% | lr: 2.00e-03 | 0.3s
  에폭 692/1500 | 손실: 0.2421 | 학습: 94.9% | 검증: 86.6% | lr: 2.00e-03 | 0.2s
  에폭 693/1500 | 손실: 0.2443 | 학습: 95.4% | 검증: 86.6% | lr: 2.00e-03 | 0.2s
  에폭 694/1500 | 손실: 0.2478 | 학습: 95.3% | 검증: 86.9% | lr: 2.00e-03 | 0.2s
  에폭 695/1500 | 손실: 0.2452 | 학습: 95.1% | 검증: 86.9% | lr: 2.00e-03 | 0.2s
  에폭 696/1500 | 손실: 0.2488 | 학습: 95.3% | 검증: 86.6% | lr: 2.00e-03 | 0.3s
  에폭 697/1500 | 손실: 0.2444 | 학습: 95.4% | 검증: 86.7% | lr: 2.00e-03 | 0.2s
  에폭 698/1500 | 손실: 0.2509 | 학습: 95.5% | 검증: 86.9% | lr: 2.00e-03 | 0.3s
  에폭 699/1500 | 손실: 0.2404 | 학습: 95.4% | 검증: 87.0% | lr: 2.00e-03 | 0.2s
  에폭 700/1500 | 손실: 0.2461 | 학습: 95.5% | 검증: 86.7% | lr: 2.00e-03 | 0.2s
  에폭 701/1500 | 손실: 0.2446 | 학습: 95.1% | 검증: 86.7% | lr: 2.00e-03 | 0.2s
  에폭 702/1500 | 손실: 0.2470 | 학습: 95.6% | 검증: 86.8% | lr: 2.00e-03 | 0.3s
  에폭 703/1500 | 손실: 0.2473 | 학습: 95.2% | 검증: 86.7% | lr: 2.00e-03 | 0.2s
  에폭 704/1500 | 손실: 0.2489 | 학습: 95.1% | 검증: 86.9% | lr: 2.00e-03 | 0.2s
  에폭 705/1500 | 손실: 0.2482 | 학습: 95.2% | 검증: 86.5% | lr: 2.00e-03 | 0.2s
  에폭 706/1500 | 손실: 0.2447 | 학습: 95.2% | 검증: 86.4% | lr: 2.00e-03 | 0.2s
  에폭 707/1500 | 손실: 0.2466 | 학습: 95.2% | 검증: 87.3% | lr: 2.00e-03 | 0.3s ★
  에폭 708/1500 | 손실: 0.2456 | 학습: 95.1% | 검증: 86.4% | lr: 2.00e-03 | 0.2s
  에폭 709/1500 | 손실: 0.2443 | 학습: 95.3% | 검증: 86.6% | lr: 1.00e-03 | 0.2s
  에폭 710/1500 | 손실: 0.2393 | 학습: 95.8% | 검증: 87.0% | lr: 1.00e-03 | 0.2s
  에폭 711/1500 | 손실: 0.2336 | 학습: 95.9% | 검증: 87.2% | lr: 1.00e-03 | 0.2s
  에폭 712/1500 | 손실: 0.2367 | 학습: 96.0% | 검증: 86.9% | lr: 1.00e-03 | 0.2s
  에폭 713/1500 | 손실: 0.2335 | 학습: 95.7% | 검증: 87.0% | lr: 1.00e-03 | 0.3s
  에폭 714/1500 | 손실: 0.2285 | 학습: 95.8% | 검증: 87.0% | lr: 1.00e-03 | 0.3s
  에폭 715/1500 | 손실: 0.2274 | 학습: 95.9% | 검증: 87.4% | lr: 1.00e-03 | 0.2s ★
  에폭 716/1500 | 손실: 0.2251 | 학습: 95.9% | 검증: 87.3% | lr: 1.00e-03 | 0.2s
  에폭 717/1500 | 손실: 0.2257 | 학습: 96.1% | 검증: 87.6% | lr: 1.00e-03 | 0.2s ★
  에폭 718/1500 | 손실: 0.2294 | 학습: 96.0% | 검증: 87.5% | lr: 1.00e-03 | 0.3s
  에폭 719/1500 | 손실: 0.2321 | 학습: 96.0% | 검증: 87.7% | lr: 1.00e-03 | 0.2s ★
  에폭 720/1500 | 손실: 0.2311 | 학습: 96.0% | 검증: 87.4% | lr: 1.00e-03 | 0.3s
  에폭 721/1500 | 손실: 0.2306 | 학습: 95.8% | 검증: 87.2% | lr: 1.00e-03 | 0.3s
  에폭 722/1500 | 손실: 0.2303 | 학습: 95.8% | 검증: 87.7% | lr: 1.00e-03 | 0.3s ★
  에폭 723/1500 | 손실: 0.2280 | 학습: 96.1% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 724/1500 | 손실: 0.2311 | 학습: 95.9% | 검증: 87.4% | lr: 1.00e-03 | 0.2s
  에폭 725/1500 | 손실: 0.2304 | 학습: 96.0% | 검증: 87.4% | lr: 1.00e-03 | 0.2s
  에폭 726/1500 | 손실: 0.2281 | 학습: 95.8% | 검증: 86.8% | lr: 1.00e-03 | 0.2s
  에폭 727/1500 | 손실: 0.2283 | 학습: 96.0% | 검증: 87.2% | lr: 1.00e-03 | 0.2s
  에폭 728/1500 | 손실: 0.2334 | 학습: 96.0% | 검증: 87.1% | lr: 1.00e-03 | 0.2s
  에폭 729/1500 | 손실: 0.2303 | 학습: 95.8% | 검증: 87.1% | lr: 1.00e-03 | 0.4s
  에폭 730/1500 | 손실: 0.2271 | 학습: 95.8% | 검증: 87.3% | lr: 1.00e-03 | 0.3s
  에폭 731/1500 | 손실: 0.2270 | 학습: 96.0% | 검증: 87.6% | lr: 1.00e-03 | 0.3s
  에폭 732/1500 | 손실: 0.2258 | 학습: 96.0% | 검증: 87.1% | lr: 1.00e-03 | 0.2s
  에폭 733/1500 | 손실: 0.2289 | 학습: 96.1% | 검증: 87.2% | lr: 1.00e-03 | 0.3s
  에폭 734/1500 | 손실: 0.2250 | 학습: 95.8% | 검증: 87.2% | lr: 1.00e-03 | 0.3s
  에폭 735/1500 | 손실: 0.2262 | 학습: 96.1% | 검증: 87.6% | lr: 1.00e-03 | 0.2s
  에폭 736/1500 | 손실: 0.2281 | 학습: 95.9% | 검증: 87.3% | lr: 1.00e-03 | 0.2s
  에폭 737/1500 | 손실: 0.2262 | 학습: 96.2% | 검증: 87.6% | lr: 1.00e-03 | 0.3s
  에폭 738/1500 | 손실: 0.2215 | 학습: 96.1% | 검증: 87.3% | lr: 1.00e-03 | 0.2s
  에폭 739/1500 | 손실: 0.2305 | 학습: 96.0% | 검증: 87.3% | lr: 1.00e-03 | 0.3s
  에폭 740/1500 | 손실: 0.2328 | 학습: 96.0% | 검증: 87.4% | lr: 1.00e-03 | 0.2s
  에폭 741/1500 | 손실: 0.2230 | 학습: 96.1% | 검증: 87.4% | lr: 1.00e-03 | 0.2s
  에폭 742/1500 | 손실: 0.2202 | 학습: 96.1% | 검증: 87.6% | lr: 1.00e-03 | 0.2s
  에폭 743/1500 | 손실: 0.2269 | 학습: 96.2% | 검증: 87.4% | lr: 1.00e-03 | 0.2s
  에폭 744/1500 | 손실: 0.2246 | 학습: 96.1% | 검증: 87.1% | lr: 1.00e-03 | 0.2s
  에폭 745/1500 | 손실: 0.2266 | 학습: 96.1% | 검증: 87.3% | lr: 1.00e-03 | 0.3s
  에폭 746/1500 | 손실: 0.2298 | 학습: 96.0% | 검증: 87.4% | lr: 1.00e-03 | 0.2s
  에폭 747/1500 | 손실: 0.2220 | 학습: 96.1% | 검증: 87.3% | lr: 1.00e-03 | 0.2s
  에폭 748/1500 | 손실: 0.2287 | 학습: 96.1% | 검증: 87.7% | lr: 1.00e-03 | 0.2s
  에폭 749/1500 | 손실: 0.2275 | 학습: 96.1% | 검증: 87.5% | lr: 1.00e-03 | 0.2s
  에폭 750/1500 | 손실: 0.2210 | 학습: 96.1% | 검증: 87.6% | lr: 1.00e-03 | 0.3s
  에폭 751/1500 | 손실: 0.2238 | 학습: 96.0% | 검증: 87.2% | lr: 1.00e-03 | 0.2s
  에폭 752/1500 | 손실: 0.2257 | 학습: 96.0% | 검증: 87.1% | lr: 1.00e-03 | 0.2s
  에폭 753/1500 | 손실: 0.2247 | 학습: 96.1% | 검증: 87.8% | lr: 1.00e-03 | 0.2s ★
  에폭 754/1500 | 손실: 0.2242 | 학습: 96.2% | 검증: 87.4% | lr: 1.00e-03 | 0.2s
  에폭 755/1500 | 손실: 0.2241 | 학습: 96.0% | 검증: 87.6% | lr: 1.00e-03 | 0.2s
  에폭 756/1500 | 손실: 0.2243 | 학습: 96.1% | 검증: 87.2% | lr: 1.00e-03 | 0.3s
  에폭 757/1500 | 손실: 0.2265 | 학습: 96.1% | 검증: 87.2% | lr: 1.00e-03 | 0.2s
  에폭 758/1500 | 손실: 0.2267 | 학습: 95.9% | 검증: 87.8% | lr: 1.00e-03 | 0.2s ★
  에폭 759/1500 | 손실: 0.2319 | 학습: 96.0% | 검증: 86.3% | lr: 1.00e-03 | 0.2s
  에폭 760/1500 | 손실: 0.2209 | 학습: 96.0% | 검증: 87.1% | lr: 1.00e-03 | 0.2s
  에폭 761/1500 | 손실: 0.2257 | 학습: 96.1% | 검증: 87.2% | lr: 1.00e-03 | 0.3s
  에폭 762/1500 | 손실: 0.2226 | 학습: 96.1% | 검증: 86.9% | lr: 1.00e-03 | 0.3s
  에폭 763/1500 | 손실: 0.2288 | 학습: 96.3% | 검증: 87.4% | lr: 1.00e-03 | 0.2s
  에폭 764/1500 | 손실: 0.2228 | 학습: 96.1% | 검증: 87.4% | lr: 1.00e-03 | 0.2s
  에폭 765/1500 | 손실: 0.2224 | 학습: 96.1% | 검증: 86.8% | lr: 1.00e-03 | 0.2s
  에폭 766/1500 | 손실: 0.2279 | 학습: 96.0% | 검증: 87.3% | lr: 1.00e-03 | 0.3s
  에폭 767/1500 | 손실: 0.2235 | 학습: 95.9% | 검증: 87.2% | lr: 1.00e-03 | 0.2s
  에폭 768/1500 | 손실: 0.2252 | 학습: 96.1% | 검증: 87.4% | lr: 1.00e-03 | 0.3s
  에폭 769/1500 | 손실: 0.2293 | 학습: 96.2% | 검증: 87.5% | lr: 1.00e-03 | 0.2s
  에폭 770/1500 | 손실: 0.2261 | 학습: 96.1% | 검증: 87.4% | lr: 1.00e-03 | 0.3s
  에폭 771/1500 | 손실: 0.2265 | 학습: 96.0% | 검증: 87.3% | lr: 1.00e-03 | 0.2s
  에폭 772/1500 | 손실: 0.2202 | 학습: 96.1% | 검증: 87.1% | lr: 1.00e-03 | 0.3s
  에폭 773/1500 | 손실: 0.2335 | 학습: 96.2% | 검증: 87.2% | lr: 1.00e-03 | 0.3s
  에폭 774/1500 | 손실: 0.2255 | 학습: 96.0% | 검증: 87.4% | lr: 1.00e-03 | 0.3s
  에폭 775/1500 | 손실: 0.2220 | 학습: 96.1% | 검증: 87.4% | lr: 1.00e-03 | 0.2s
  에폭 776/1500 | 손실: 0.2249 | 학습: 96.2% | 검증: 87.2% | lr: 1.00e-03 | 0.3s
  에폭 777/1500 | 손실: 0.2233 | 학습: 96.1% | 검증: 87.2% | lr: 1.00e-03 | 0.4s
  에폭 778/1500 | 손실: 0.2258 | 학습: 96.3% | 검증: 87.2% | lr: 1.00e-03 | 0.3s
  에폭 779/1500 | 손실: 0.2309 | 학습: 96.2% | 검증: 87.7% | lr: 1.00e-03 | 0.3s
  에폭 780/1500 | 손실: 0.2180 | 학습: 96.1% | 검증: 87.7% | lr: 1.00e-03 | 0.3s
  에폭 781/1500 | 손실: 0.2243 | 학습: 96.2% | 검증: 87.5% | lr: 1.00e-03 | 0.2s
  에폭 782/1500 | 손실: 0.2295 | 학습: 96.0% | 검증: 87.5% | lr: 1.00e-03 | 0.2s
  에폭 783/1500 | 손실: 0.2220 | 학습: 96.1% | 검증: 87.1% | lr: 1.00e-03 | 0.3s
  에폭 784/1500 | 손실: 0.2217 | 학습: 96.2% | 검증: 87.4% | lr: 1.00e-03 | 0.3s
  에폭 785/1500 | 손실: 0.2255 | 학습: 96.4% | 검증: 87.2% | lr: 1.00e-03 | 0.2s
  에폭 786/1500 | 손실: 0.2279 | 학습: 96.0% | 검증: 87.2% | lr: 1.00e-03 | 0.2s
  에폭 787/1500 | 손실: 0.2221 | 학습: 96.2% | 검증: 87.5% | lr: 1.00e-03 | 0.3s
  에폭 788/1500 | 손실: 0.2243 | 학습: 96.0% | 검증: 87.1% | lr: 1.00e-03 | 0.3s
  에폭 789/1500 | 손실: 0.2247 | 학습: 96.3% | 검증: 87.3% | lr: 1.00e-03 | 0.2s
  에폭 790/1500 | 손실: 0.2227 | 학습: 96.2% | 검증: 87.3% | lr: 1.00e-03 | 0.2s
  에폭 791/1500 | 손실: 0.2227 | 학습: 96.1% | 검증: 87.3% | lr: 1.00e-03 | 0.2s
  에폭 792/1500 | 손실: 0.2235 | 학습: 96.1% | 검증: 87.4% | lr: 1.00e-03 | 0.2s
  에폭 793/1500 | 손실: 0.2252 | 학습: 96.3% | 검증: 87.4% | lr: 1.00e-03 | 0.3s
  에폭 794/1500 | 손실: 0.2252 | 학습: 96.1% | 검증: 87.1% | lr: 1.00e-03 | 0.2s
  에폭 795/1500 | 손실: 0.2252 | 학습: 96.1% | 검증: 87.4% | lr: 1.00e-03 | 0.2s
  에폭 796/1500 | 손실: 0.2275 | 학습: 96.1% | 검증: 87.2% | lr: 1.00e-03 | 0.2s
  에폭 797/1500 | 손실: 0.2209 | 학습: 96.3% | 검증: 87.2% | lr: 1.00e-03 | 0.2s
  에폭 798/1500 | 손실: 0.2256 | 학습: 96.2% | 검증: 87.3% | lr: 1.00e-03 | 0.3s
  에폭 799/1500 | 손실: 0.2306 | 학습: 96.1% | 검증: 87.3% | lr: 1.00e-03 | 0.3s
  에폭 800/1500 | 손실: 0.2205 | 학습: 96.3% | 검증: 87.2% | lr: 1.00e-03 | 0.2s
  에폭 801/1500 | 손실: 0.2221 | 학습: 96.2% | 검증: 87.6% | lr: 1.00e-03 | 0.2s
  에폭 802/1500 | 손실: 0.2225 | 학습: 96.3% | 검증: 87.7% | lr: 1.00e-03 | 0.2s
  에폭 803/1500 | 손실: 0.2280 | 학습: 96.3% | 검증: 87.2% | lr: 1.00e-03 | 0.2s
  에폭 804/1500 | 손실: 0.2241 | 학습: 96.1% | 검증: 87.6% | lr: 1.00e-03 | 0.3s
  에폭 805/1500 | 손실: 0.2210 | 학습: 96.4% | 검증: 87.5% | lr: 1.00e-03 | 0.2s
  에폭 806/1500 | 손실: 0.2275 | 학습: 96.3% | 검증: 87.2% | lr: 1.00e-03 | 0.2s
  에폭 807/1500 | 손실: 0.2239 | 학습: 96.1% | 검증: 87.1% | lr: 1.00e-03 | 0.2s
  에폭 808/1500 | 손실: 0.2227 | 학습: 96.1% | 검증: 87.5% | lr: 1.00e-03 | 0.2s
  에폭 809/1500 | 손실: 0.2278 | 학습: 96.2% | 검증: 87.2% | lr: 1.00e-03 | 0.3s
  에폭 810/1500 | 손실: 0.2210 | 학습: 96.1% | 검증: 87.3% | lr: 1.00e-03 | 0.2s
  에폭 811/1500 | 손실: 0.2237 | 학습: 96.2% | 검증: 87.1% | lr: 1.00e-03 | 0.2s
  에폭 812/1500 | 손실: 0.2123 | 학습: 96.4% | 검증: 87.3% | lr: 1.00e-03 | 0.2s
  에폭 813/1500 | 손실: 0.2205 | 학습: 96.2% | 검증: 87.2% | lr: 1.00e-03 | 0.2s
  에폭 814/1500 | 손실: 0.2186 | 학습: 96.3% | 검증: 87.2% | lr: 1.00e-03 | 0.2s
  에폭 815/1500 | 손실: 0.2191 | 학습: 96.1% | 검증: 87.7% | lr: 1.00e-03 | 0.3s
  에폭 816/1500 | 손실: 0.2222 | 학습: 96.2% | 검증: 87.5% | lr: 1.00e-03 | 0.2s
  에폭 817/1500 | 손실: 0.2201 | 학습: 96.3% | 검증: 87.5% | lr: 1.00e-03 | 0.2s
  에폭 818/1500 | 손실: 0.2257 | 학습: 96.3% | 검증: 87.5% | lr: 1.00e-03 | 0.3s
  에폭 819/1500 | 손실: 0.2240 | 학습: 96.1% | 검증: 87.2% | lr: 1.00e-03 | 0.2s
  에폭 820/1500 | 손실: 0.2255 | 학습: 96.2% | 검증: 87.6% | lr: 1.00e-03 | 0.3s
  에폭 821/1500 | 손실: 0.2200 | 학습: 96.3% | 검증: 87.2% | lr: 1.00e-03 | 0.2s
  에폭 822/1500 | 손실: 0.2299 | 학습: 96.1% | 검증: 87.5% | lr: 1.00e-03 | 0.2s
  에폭 823/1500 | 손실: 0.2210 | 학습: 96.0% | 검증: 87.0% | lr: 1.00e-03 | 0.2s
  에폭 824/1500 | 손실: 0.2197 | 학습: 96.3% | 검증: 87.6% | lr: 1.00e-03 | 0.2s
  에폭 825/1500 | 손실: 0.2216 | 학습: 96.4% | 검증: 87.3% | lr: 1.00e-03 | 0.2s
  에폭 826/1500 | 손실: 0.2242 | 학습: 96.3% | 검증: 87.4% | lr: 1.00e-03 | 0.6s
  에폭 827/1500 | 손실: 0.2219 | 학습: 96.4% | 검증: 87.4% | lr: 1.00e-03 | 1.3s
  에폭 828/1500 | 손실: 0.2217 | 학습: 96.1% | 검증: 87.2% | lr: 1.00e-03 | 1.2s
  에폭 829/1500 | 손실: 0.2212 | 학습: 96.3% | 검증: 87.3% | lr: 1.00e-03 | 1.2s
  에폭 830/1500 | 손실: 0.2254 | 학습: 96.3% | 검증: 87.3% | lr: 1.00e-03 | 1.3s
  에폭 831/1500 | 손실: 0.2214 | 학습: 96.3% | 검증: 87.2% | lr: 1.00e-03 | 1.7s
  에폭 832/1500 | 손실: 0.2190 | 학습: 96.2% | 검증: 87.5% | lr: 1.00e-03 | 1.2s
  에폭 833/1500 | 손실: 0.2222 | 학습: 96.1% | 검증: 87.2% | lr: 1.00e-03 | 1.2s
  에폭 834/1500 | 손실: 0.2246 | 학습: 96.3% | 검증: 87.5% | lr: 1.00e-03 | 1.3s
  에폭 835/1500 | 손실: 0.2200 | 학습: 96.2% | 검증: 87.2% | lr: 1.00e-03 | 1.3s
  에폭 836/1500 | 손실: 0.2210 | 학습: 96.5% | 검증: 87.9% | lr: 1.00e-03 | 1.8s ★
  에폭 837/1500 | 손실: 0.2246 | 학습: 96.1% | 검증: 87.3% | lr: 1.00e-03 | 1.3s
  에폭 838/1500 | 손실: 0.2224 | 학습: 96.2% | 검증: 87.1% | lr: 1.00e-03 | 1.3s
  에폭 839/1500 | 손실: 0.2203 | 학습: 96.3% | 검증: 87.7% | lr: 1.00e-03 | 1.2s
  에폭 840/1500 | 손실: 0.2189 | 학습: 96.4% | 검증: 87.5% | lr: 1.00e-03 | 1.3s
  에폭 841/1500 | 손실: 0.2215 | 학습: 96.1% | 검증: 87.3% | lr: 1.00e-03 | 1.3s
  에폭 842/1500 | 손실: 0.2165 | 학습: 96.3% | 검증: 87.4% | lr: 1.00e-03 | 1.8s
  에폭 843/1500 | 손실: 0.2256 | 학습: 96.3% | 검증: 87.4% | lr: 1.00e-03 | 1.2s
  에폭 844/1500 | 손실: 0.2276 | 학습: 96.2% | 검증: 87.1% | lr: 1.00e-03 | 1.3s
  에폭 845/1500 | 손실: 0.2214 | 학습: 96.4% | 검증: 87.6% | lr: 1.00e-03 | 1.3s
  에폭 846/1500 | 손실: 0.2240 | 학습: 96.1% | 검증: 87.2% | lr: 1.00e-03 | 1.2s
  에폭 847/1500 | 손실: 0.2248 | 학습: 96.3% | 검증: 87.0% | lr: 1.00e-03 | 1.9s
  에폭 848/1500 | 손실: 0.2151 | 학습: 96.3% | 검증: 87.5% | lr: 1.00e-03 | 1.3s
  에폭 849/1500 | 손실: 0.2227 | 학습: 96.3% | 검증: 87.7% | lr: 1.00e-03 | 1.3s
  에폭 850/1500 | 손실: 0.2257 | 학습: 96.3% | 검증: 87.1% | lr: 1.00e-03 | 1.2s
  에폭 851/1500 | 손실: 0.2252 | 학습: 96.3% | 검증: 87.7% | lr: 1.00e-03 | 1.2s
  에폭 852/1500 | 손실: 0.2233 | 학습: 96.2% | 검증: 87.6% | lr: 1.00e-03 | 1.6s
  에폭 853/1500 | 손실: 0.2205 | 학습: 96.2% | 검증: 87.1% | lr: 1.00e-03 | 1.2s
  에폭 854/1500 | 손실: 0.2300 | 학습: 96.3% | 검증: 87.5% | lr: 1.00e-03 | 1.2s
  에폭 855/1500 | 손실: 0.2229 | 학습: 96.4% | 검증: 87.2% | lr: 1.00e-03 | 1.2s
  에폭 856/1500 | 손실: 0.2248 | 학습: 96.3% | 검증: 87.2% | lr: 1.00e-03 | 1.1s
  에폭 857/1500 | 손실: 0.2236 | 학습: 96.3% | 검증: 87.5% | lr: 1.00e-03 | 1.1s
  에폭 858/1500 | 손실: 0.2237 | 학습: 96.3% | 검증: 87.4% | lr: 1.00e-03 | 1.6s
  에폭 859/1500 | 손실: 0.2312 | 학습: 96.3% | 검증: 87.5% | lr: 1.00e-03 | 1.3s
  에폭 860/1500 | 손실: 0.2233 | 학습: 96.4% | 검증: 87.6% | lr: 1.00e-03 | 1.3s
  에폭 861/1500 | 손실: 0.2253 | 학습: 96.2% | 검증: 87.5% | lr: 1.00e-03 | 1.2s
  에폭 862/1500 | 손실: 0.2252 | 학습: 96.3% | 검증: 87.1% | lr: 1.00e-03 | 1.1s
